ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
7493,smallholder,NN,3,"0,2,1",{(small)}{(hold)}>er>,75,9,191331,82.7586206896551,30,140327,64.232292124945,2274,4569119,2,3.55E-05,0.025027035377723
7494,smallholders,NN,3,"0,2,1",{(small)}{(hold)}>er>,75,9,191331,82.7586206896551,30,140327,64.232292124945,2274,4569119,2,3.55E-05,0.025027035377723
7676,SHYLOCKIAN,JJ,3,"0,2,1",{(shy)}{(lock)}>ian>,100,8,5100,90.9090909090909,23,52735,95.9537572254335,174,394113,3,2.79E-05,0.001699366599722
7759,sightseen,VB,3,"0,2,1",{(sight)}{(see)}>n>,85,21,37472,80,21,800097,95.9731543624161,150,714837,1,1.12E-05,0.001235902981616
7769,signalmen,NN,3,"0,2,1",{(sign)}>al>{(men)},84,26,219005,83.2167832167832,1431,4704731,9.14E-06,0.006642978526186,63.0573248407643,158,125014,3
7939,sixteenths,NN,3,"0,2,1",{(six)(teen)}>th>,50,13,54519,21.4285714285714,15,16279,65.3846153846153,53,86685,2,3.46E-05,0.000463463618106
7949,skateboarders,NN,3,"0,2,1",{(skate)}{(board)}>er>,75,5,33546,44.6428571428571,57,163026,39.1553013638363,2274,4569119,2,3.55E-05,0.025027035377723
8024,serviceman,NN,3,"0,2,1",{(serve)>ice>}{(man)},64.2857142857142,43,651056,60,16,409276,2.44E-06,0.000154487872702,43.8095238095238,211,300379,3
8026,servicewomen,NN,3,"0,2,1",{(serve)>ice>}{(women)},85.7142857142857,43,651056,80,16,409276,2.44E-06,0.000154487872702,13.7931034482758,30,123504,5
8032,servomechanism,NN,3,"0,2,1",{(servo)(mechan)>ism>},0,1,20,80,11,44812,79.6296296296296,271,218200,3,5.50E-05,0.001853854472424
8033,servomechanisms,NN,3,"0,2,1",{(servo)(mechan)>ism>},0,1,20,80,11,44812,79.6296296296296,271,218200,3,5.50E-05,0.001853854472424
8050,seventeenths,NN,3,"0,2,1",{(seven)(teen)}>th>,77.7777777777777,10,30620,57.1428571428571,15,16279,84.6153846153846,53,86685,2,3.46E-05,0.000463463618106
8173,sharecroppers,NN,3,"0,2,1",{(share)}{(crop)}>er>,83.3333333333333,7,105186,75,5,8280,53.7175538935327,2274,4569119,2,3.55E-05,0.025027035377723
8308,shipbrokers,NN,3,"0,2,1",{(ship)}{(broke)}>er>,97.0588235294117,35,184087,100,12,49922,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
8309,shipbuilders,NN,3,"0,2,1",{(ship)}{(build)}>er>,70.5882352941176,35,184087,83.3333333333333,13,121790,60.6687197536295,2274,4569119,2,3.55E-05,0.025027035377723
8312,shipowners,NN,3,"0,2,1",{(ship)}{(own)}>er>,76.4705882352941,35,184087,87.5,9,375991,63.4403871535415,2274,4569119,2,3.55E-05,0.025027035377723
8332,shirtwaister,NN,3,"0,2,1",{(shirt)}{(waist)}>er>,91.6666666666666,13,12331,100,6,6037,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
8333,shirtwaisters,NN,3,"0,2,1",{(shirt)}{(waist)}>er>,91.6666666666666,13,12331,100,6,6037,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
8356,shoemakers,NN,3,"0,2,1",{(shoe)}{(make)}>er>,16.6666666666666,13,18923,23.076923076923,40,1073485,27.4967003959524,2274,4569119,2,3.55E-05,0.025027035377723
8368,shoplifters,NN,3,"0,2,1",{(shop)}{(lift)}>er>,63.6363636363636,12,73166,55.5555555555555,10,21714,45.930488341399,2274,4569119,2,3.55E-05,0.025027035377723
8385,shortsightedly,RB,3,"0,2,1",{(short)}{(sight)}>ly>,100,20,134285,75,21,37472,70.9354504659993,2898,3857999,2,4.48E-05,0.026726401977445
8587,SEEKINGLY,JJ,3,"0,2,1",{(see)}{(king)}>ly>,85,21,800097,66.6666666666666,13,81094,86.8829823955816,2898,3857999,2,4.48E-05,0.026726401977445
8621,seismologist,NN,3,"0,2,1",{(seism)(log)>ist>},50,5,1174,58.411214953271,215,380513,57.2668112798264,462,382916,3,6.27E-05,0.003707708944848
8622,seismologists,NN,3,"0,2,1",{(seism)(log)>ist>},50,5,1174,58.411214953271,215,380513,57.2668112798264,462,382916,3,6.27E-05,0.003707708944848
8787,sericultural,JJ,3,"0,2,1",{(seri)(culture)}>al>,100,6,30987,100,20,80328,93.9860139860139,1431,4704731,2,9.14E-06,0.006642978526186
8849,saxophonists,NN,3,"0,2,1",{(saxo)(phon)}>ist>,100,2,842,37.5,41,207292,42.2993492407809,462,382916,3,6.27E-05,0.003707708944848
8946,sceneshifters,NN,3,"0,2,1",{(scene)}{(shift)}>er>,100,5,48281,58.3333333333333,13,25140,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
9143,screwdrivers,NN,3,"0,2,1",{(screw)}{(drive)}>er>,12.5,9,26379,60,6,369466,15.4861416630004,2274,4569119,2,3.55E-05,0.025027035377723
9171,scriptwriters,NN,3,"0,2,1",{(script)}{(write)}>er>,60.9756097560975,42,343830,68.4210526315789,20,938692,39.0673119225692,2274,4569119,2,3.55E-05,0.025027035377723
9294,safebreaker,NN,3,"0,2,1",{(safe)}{(break)}>er>,100,12,73422,96.9696969696969,34,95043,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
9295,safebreakers,NN,3,"0,2,1",{(safe)}{(break)}>er>,100,12,73422,96.9696969696969,34,95043,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
9296,safecrackers,NN,3,"0,2,1",{(safe)}{(crack)}>er>,81.8181818181818,12,73422,77.7777777777777,10,21939,59.2168939727232,2274,4569119,2,3.55E-05,0.025027035377723
9364,SALOONKEEPER,NN,3,"0,2,1",{(saloon)}{(keep)}>er>,100,2,597,100,20,247711,81.9181698196216,2274,4569119,2,3.55E-05,0.025027035377723
9463,sandpipers,NN,3,"0,2,1",{(sand)}{(pipe)}>er>,63.1578947368421,20,24930,28.5714285714285,15,27481,46.4144302683677,2274,4569119,2,3.55E-05,0.025027035377723
9519,sarcophagi,NN,3,"0,2,1",{(sarco)(phage)>i>},100,2,118,75,5,396,96.6666666666666,31,21164,1,4.73E-05,0.000154487872702
9520,sarcophaguses,NN,3,"0,2,1",{(sarco)(phage)>us>},0,2,118,25,5,396,61.5384615384615,27,178733,2,1.68E-05,0.000463463618106
9622,ROCKSTREWN,VB|JJ,3,"0,2,1",{(rock)}{(strew)}>n>,93.3333333333333,16,63279,100,5,394,99.3288590604026,150,714837,1,1.12E-05,0.001235902981616
9669,ROMANTICK,NN|VB,3,"0,2,1",{(rome)}>ian>{(tick)},100,5,19736,99.421965317919,174,394113,2.79E-05,0.001699366599722,75,5,9008,4
9723,ropewalker,NN,3,"0,2,1",{(rope)}{(walk)}>er>,80,11,9358,100,19,87736,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
9724,ropewalkers,NN,3,"0,2,1",{(rope)}{(walk)}>er>,80,11,9358,100,19,87736,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
9799,roughriders,NN,3,"0,2,1",{(rough)}{(ride)}>er>,54.5454545454545,12,22794,57.1428571428571,8,56403,48.4381874175099,2274,4569119,2,3.55E-05,0.025027035377723
9863,rubbernecked,VB|JJ,3,"0,2,1",{(rub)}>er>{(neck)},100,7,23357,65.3761548614166,2274,4569119,3.55E-05,0.025027035377723,58.8235294117647,18,20615,4
9864,rubbernecking,VB|NN|JJ,3,"0,2,1",{(rub)}>er>{(neck)},100,7,23357,65.3761548614166,2274,4569119,3.55E-05,0.025027035377723,58.8235294117647,18,20615,4
9865,rubbernecks,VB|NN,3,"0,2,1",{(rub)}>er>{(neck)},100,7,23357,65.3761548614166,2274,4569119,3.55E-05,0.025027035377723,58.8235294117647,18,20615,4
10309,ringleaders,NN,3,"0,2,1",{(ring)}{(lead)}>er>,50,11,58201,66.6666666666666,10,174774,46.1504619445666,2274,4569119,2,3.55E-05,0.025027035377723
10377,roadmender,NN,3,"0,2,1",{(road)}{(mend)}>er>,94.7368421052631,20,88137,100,3,719,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
10378,roadmenders,NN,3,"0,2,1",{(road)}{(mend)}>er>,94.7368421052631,20,88137,100,3,719,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
10404,regretfulness,NN,3,"0,2,1",{(regret)}{(full)}>ness>,100,6,7820,80,11,195498,81.8035426731078,1243,181553,4,0.000583851547482,0.016375714506411
10733,resentfulness,NN,3,"0,2,1",{(resent)}{(full)}>ness>,75,5,4025,60,11,195498,67.7938808373591,1243,181553,4,0.000583851547482,0.016375714506411
11055,REDHEADER,NN,3,"0,2,1",{(red)}{(head)}>er>,100,18,114394,91.7525773195876,98,230581,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
11357,radiographer,NN,3,"0,2,1",{(radio)(graph)>er>},75,33,99653,75.6521739130434,116,198105,63.4403871535415,2274,4569119,2,3.55E-05,0.025027035377723
11358,radiographers,NN,3,"0,2,1",{(radio)(graph)>er>},75,33,99653,75.6521739130434,116,198105,63.4403871535415,2274,4569119,2,3.55E-05,0.025027035377723
11362,radiolocation,NN,3,"0,2,1",(radio){(locate)}>ion>,81.25,33,99653,100,4,1705,92.4906132665832,1599,6530204,3,9.03E-06,0.009114784489418
11363,radiologist,NN,3,"0,2,1",{(radio)(log)>ist>},46.875,33,99653,54.6728971962616,215,380513,53.1453362255965,462,382916,3,6.27E-05,0.003707708944848
11364,radiologists,NN,3,"0,2,1",{(radio)(log)>ist>},46.875,33,99653,54.6728971962616,215,380513,53.1453362255965,462,382916,3,6.27E-05,0.003707708944848
11369,RADIOSTERILIZED,VB|JJ,3,"0,2,1",{(radio)}{(sterile)}>ize>,90.625,33,99653,66.6666666666666,7,3331,95.3379953379953,430,443161,3,0.000148930072818,0.010196199598332
11370,radiotherapists,NN,3,"0,2,1",(radio){(therap)>ist>},87.5,33,99653,100,15,17922,92.6247288503253,462,382916,3,6.27E-05,0.003707708944848
11373,radiotherapist,NN,3,"0,2,1",(radio){(therap)>ist>},87.5,33,99653,100,15,17922,92.6247288503253,462,382916,3,6.27E-05,0.003707708944848
11531,ratepayers,NN,3,"0,2,1",{(rate)}{(pay)}>er>,71.4285714285714,8,156934,96.1538461538461,27,289396,65.3761548614166,2274,4569119,2,3.55E-05,0.025027035377723
11584,psychologies,NN,3,"0,2,1",{(psycho)(log)>y>},2.77777777777777,37,47211,2.33644859813084,215,380513,2.29376257545271,2486,3870233,1,4.99E-05,0.029816159431485
11788,PURSEWARDEN,NN,3,"0,2,1",{(purse)}{(ward)}>en>,100,4,2310,100,10,27534,93.5960591133004,204,655590,2,1.68E-05,0.001699366599722
11820,pussycats,NN,3,"0,2,1",{(puss)}>y>{(cat)},25,5,12434,20.3219315895372,2486,3870233,4.99E-05,0.029816159431485,27.2727272727272,23,65424,3
11821,pussyfooted,VB,3,"0,2,1",{(puss)}>y>{(foot)},75,5,12434,43.5412474849094,2486,3870233,4.99E-05,0.029816159431485,66.6666666666666,43,58389,4
11822,pussyfooting,VB|NN|JJ,3,"0,2,1",{(puss)}>y>{(foot)},75,5,12434,43.5412474849094,2486,3870233,4.99E-05,0.029816159431485,66.6666666666666,43,58389,4
11823,pussyfoots,VB,3,"0,2,1",{(puss)}>y>{(foot)},75,5,12434,43.5412474849094,2486,3870233,4.99E-05,0.029816159431485,66.6666666666666,43,58389,4
11828,putrefaction,NN,3,"0,2,1",{(putr)(efact)>ion>},20,6,331,0,2,55,77.2215269086358,1599,6530204,3,9.03E-06,0.009114784489418
11868,pyromaniacs,NN,3,"0,2,1",{(pyro)(mania)>iac>},60,6,2650,33.3333333333333,16,2751,46.1538461538461,14,1568,3,0.000637755102041,0.000154487872702
11872,pyrotechnic,JJ,3,"0,2,1",(pyro){(tech)>ic>},20,6,2650,78.9473684210526,20,322084,33.563672260612,1014,1472797,2,2.78E-05,0.006334002780782
11874,pyrotechnics,NN,3,"0,2,1",(pyro){(tech)>ics>},0,6,2650,36.8421052631578,20,322084,18.1818181818181,34,144919,3,6.90E-06,0.000154487872702
12145,proofreader,NN,3,"0,2,1",{(proof)}{(read)}>er>,29.4117647058823,18,35272,91.6666666666666,13,493554,41.0030796304443,2274,4569119,2,3.55E-05,0.025027035377723
12146,proofreaders,NN,3,"0,2,1",{(proof)}{(read)}>er>,29.4117647058823,18,35272,91.6666666666666,13,493554,41.0030796304443,2274,4569119,2,3.55E-05,0.025027035377723
12248,protagonists,NN,3,"0,2,1",{(proto)(agon)>ist>},28.5714285714285,8,11805,33.3333333333333,4,4135,15.4013015184381,462,382916,3,6.27E-05,0.003707708944848
12266,protozoan,JJ,3,"0,2,1",{(proto)(zoa)}>n>,100,8,11805,100,2,686,73.8255033557047,150,714837,1,1.12E-05,0.001235902981616
12348,pseudonymous,JJ,3,"0,2,1",{(pseudo)(nym)}>ious>,100,3,3082,61.5384615384615,14,72688,34.2532467532467,617,450833,4,7.10E-05,0.004943611926464
12366,psychoanalytical,JJ,3,"0,2,1",(psycho){(analytic)}>al>,86.1111111111111,37,47211,80,6,5796,84.8251748251748,1431,4704731,2,9.14E-06,0.006642978526186
12367,psychokinetic,JJ,3,"0,2,1",(psycho){(kine)>ic>},72.2222222222222,37,47211,50,7,1885,74.7285291214215,1014,1472797,2,2.78E-05,0.006334002780782
12713,primogeniture,NN,3,"0,2,1",{(prim)(genit)>ure>},60,16,139856,85.7142857142857,8,5099,87.6288659793814,98,541479,3,3.69E-06,0.000308975745404
12758,prizefighter,NN,3,"0,2,1",{(prize)}{(fight)}>er>,33.3333333333333,4,12630,81.8181818181818,12,91775,64.9362076550813,2274,4569119,2,3.55E-05,0.025027035377723
12759,prizefighters,NN,3,"0,2,1",{(prize)}{(fight)}>er>,33.3333333333333,4,12630,81.8181818181818,12,91775,64.9362076550813,2274,4569119,2,3.55E-05,0.025027035377723
12770,poliomyelitis,NN,3,"0,2,1",{(polio)(myel)>itis>},100,2,1605,0,3,214,33.3333333333333,16,5021,4,0,0
12973,pornographers,NN,3,"0,2,1",{(porn)(graph)>er>},75,5,13106,32.1739130434782,116,198105,30.6643202815662,2274,4569119,2,3.55E-05,0.025027035377723
13014,PORTWATCHERS,NN,3,"0,2,1",{(port)}{(watch)}>er>,97.4358974358974,40,395451,82.3529411764705,18,112901,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
13090,potholer,NN,3,"0,2,1",{(pot)}{(hole)}>er>,90,41,74693,96,26,60876,79.1904971403431,2274,4569119,2,3.55E-05,0.025027035377723
13091,potholers,NN,3,"0,2,1",{(pot)}{(hole)}>er>,90,41,74693,96,26,60876,79.1904971403431,2274,4569119,2,3.55E-05,0.025027035377723
13095,pothunter,NN,3,"0,2,1",{(pot)}{(hunt)}>er>,90,41,74693,100,9,48581,79.1904971403431,2274,4569119,2,3.55E-05,0.025027035377723
13096,pothunters,NN,3,"0,2,1",{(pot)}{(hunt)}>er>,90,41,74693,100,9,48581,79.1904971403431,2274,4569119,2,3.55E-05,0.025027035377723
13338,playgoer,NN,3,"0,2,1",{(play)}{(go)}>er>,97.1428571428571,36,458704,71.4285714285714,22,822596,73.1192256929168,2274,4569119,2,3.55E-05,0.025027035377723
13339,playgoers,NN,3,"0,2,1",{(play)}{(go)}>er>,97.1428571428571,36,458704,71.4285714285714,22,822596,73.1192256929168,2274,4569119,2,3.55E-05,0.025027035377723
13479,plutocratic,JJ,3,"0,2,1",{(pluto)(crat)}>ic>,66.6666666666666,4,1896,75,21,35528,61.0069101678183,1014,1472797,2,2.78E-05,0.006334002780782
13596,pharmacologist,NN,3,"0,2,1",{(pharma)(log)>ist>},71.4285714285714,8,7588,56.0747663551401,215,380513,54.6637744034707,462,382916,3,6.27E-05,0.003707708944848
13598,pharmacologists,NN,3,"0,2,1",{(pharma)(log)>ist>},71.4285714285714,8,7588,56.0747663551401,215,380513,54.6637744034707,462,382916,3,6.27E-05,0.003707708944848
13621,philanthropists,NN,3,"0,2,1",{(philo)(anthropo)}>ist>,34.4827586206896,30,53808,29.4117647058823,18,5478,55.9652928416486,462,382916,3,6.27E-05,0.003707708944848
13651,philologist,NN,3,"0,2,1",{(philo)(log)>ist>},51.7241379310344,30,53808,61.6822429906542,215,380513,60.0867678958785,462,382916,3,6.27E-05,0.003707708944848
13652,philology,NN,3,"0,2,1",{(philo)(log)>y>},58.6206896551724,30,53808,64.4859813084112,215,380513,36.7002012072434,2486,3870233,1,4.99E-05,0.029816159431485
13653,philosophizes,VB,3,"0,2,1",{(philo)(soph)>ize>},27.5862068965517,30,53808,64.2857142857142,15,39925,46.1538461538461,430,443161,3,0.000148930072818,0.010196199598332
13688,phonologist,NN,3,"0,2,1",{(phon)(log)>ist>},90,41,207292,90.6542056074766,215,380513,89.8047722342733,462,382916,3,6.27E-05,0.003707708944848
13689,phonologists,NN,3,"0,2,1",{(phon)(log)>ist>},90,41,207292,90.6542056074766,215,380513,89.8047722342733,462,382916,3,6.27E-05,0.003707708944848
13700,photocopiers,NN,3,"0,2,1",(photo){(copy)}>er>,28.5714285714285,29,54567,41.6666666666666,13,235770,34.931808183018,2274,4569119,2,3.55E-05,0.025027035377723
13715,photosensitize,VB,3,"0,2,1",(photo){(sense)>itize>},85.7142857142857,29,54567,100,46,144057,100,6,644,5,0,0
13716,photosensitized,VB|JJ,3,"0,2,1",(photo){(sense)>itize>},85.7142857142857,29,54567,100,46,144057,100,6,644,5,0,0
13717,photosensitizes,VB,3,"0,2,1",(photo){(sense)>itize>},85.7142857142857,29,54567,100,46,144057,100,6,644,5,0,0
13718,photosensitizing,VB|NN|JJ,3,"0,2,1",(photo){(sense)>itize>},85.7142857142857,29,54567,100,46,144057,100,6,644,5,0,0
13720,photostatic,JJ|NN,3,"0,2,1",{(photo)}{(stat)>ic>},67.8571428571428,29,54567,78.5714285714285,15,76366,71.6683119447186,1014,1472797,2,2.78E-05,0.006334002780782
13731,phrenologist,NN,3,"0,2,1",{(phrene)(log)>ist>},100,2,67,92.9906542056074,215,380513,92.6247288503253,462,382916,3,6.27E-05,0.003707708944848
13732,phrenologists,NN,3,"0,2,1",{(phrene)(log)>ist>},100,2,67,92.9906542056074,215,380513,92.6247288503253,462,382916,3,6.27E-05,0.003707708944848
13744,physiognomies,NN,3,"0,2,1",{(phys)(gnom)>y>},82.1428571428571,29,107401,0,1,34,43.0985915492957,2486,3870233,1,4.99E-05,0.029816159431485
13745,physiologies,NN,3,"0,2,1",{(phys)(log)>y>},17.8571428571428,29,107401,12.6168224299065,215,380513,7.12273641851106,2486,3870233,1,4.99E-05,0.029816159431485
13746,physiologists,NN,3,"0,2,1",{(phys)(log)>ist>},50,29,107401,46.2616822429906,215,380513,38.3947939262472,462,382916,3,6.27E-05,0.003707708944848
13748,physiotherapists,NN,3,"0,2,1",(phys){(therap)>ist>},82.1428571428571,29,107401,78.5714285714285,15,17922,71.3665943600867,462,382916,3,6.27E-05,0.003707708944848
13839,piggybacks,VB|NN,3,"0,2,1",{(pig)}>y>{(back)},16.6666666666666,19,13040,23.7826961770623,2486,3870233,4.99E-05,0.029816159431485,44.1176470588235,69,549038,4
13841,pigheadedly,RB,3,"0,2,1",{(pig)}{(head)}>ly>,88.8888888888888,19,13040,88.6597938144329,98,230581,80.9803244735933,2898,3857999,2,4.48E-05,0.026726401977445
13842,pigheadedness,NN,3,"0,2,1",{(pig)}{(head)}>ness>,55.5555555555555,19,13040,75.2577319587628,98,230581,39.9355877616747,1243,181553,4,0.000583851547482,0.016375714506411
14017,pennyweights,NN,3,"0,2,1",{(penny)}{(weigh)>t>},42.8571428571428,8,6804,78.2608695652173,24,56346,75,49,133535,1,2.25E-05,0.000463463618106
14022,penology,NN,3,"0,2,1",{(pen)(log)>y>},80,11,10435,84.1121495327102,215,380513,56.0160965794768,2486,3870233,1,4.99E-05,0.029816159431485
14037,penultimates,NN,3,"0,2,1",{(pen)(ultim)>ate>},100,11,10435,100,5,25403,96.4743589743589,937,2569118,3,2.65E-05,0.010505175343736
14324,petrology,NN,3,"0,2,1",{(petro)(log)>y>},100,3,904,75.7009345794392,215,380513,41.1267605633802,2486,3870233,1,4.99E-05,0.029816159431485
14338,parenthetic,JJ,3,"0,2,1",{(par)>en>(thetic)},85,21,34876,87.192118226601,204,655590,1.68E-05,0.001699366599722,100,7,7461,6
14401,partaken,VB|JJ,3,"0,2,1",{(par)(take)}>en>,70,21,34876,83.3333333333333,31,614526,79.3103448275862,204,655590,2,1.68E-05,0.001699366599722
14445,passageways,NN,3,"0,2,1",{(pass)}>age>{(way)},57.1428571428571,15,151918,50.6172839506172,82,257400,1.94E-05,0.00077243936351,48.3870967741935,63,727683,3
14507,PATEROLLERS,NN,3,"0,2,1",{(pate)}{(roll)}>er>,100,2,522,100,10,59973,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
14514,pathfinders,NN,3,"0,2,1",{(patho)}{(find)}>er>,27.0833333333333,49,81153,33.3333333333333,7,435097,21.9533655961284,2274,4569119,2,3.55E-05,0.025027035377723
14516,pathologists,NN,3,"0,2,1",{(patho)(log)>ist>},29.1666666666666,49,81153,31.3084112149532,215,380513,23.8611713665943,462,382916,3,6.27E-05,0.003707708944848
14528,patriarchate,NN,3,"0,2,1",{(pater)(arch)}>ate>,50,27,10676,45,41,38937,63.7820512820512,937,2569118,3,2.65E-05,0.010505175343736
14529,patriarchates,NN,3,"0,2,1",{(pater)(arch)}>ate>,50,27,10676,45,41,38937,63.7820512820512,937,2569118,3,2.65E-05,0.010505175343736
14530,patriarchies,NN,3,"0,2,1",{(pater)(arch)}>y>,30.7692307692307,27,10676,30,41,38937,15.7746478873239,2486,3870233,1,4.99E-05,0.029816159431485
14535,patrimonial,JJ,3,"0,2,1",{(pater)(mony)}>al>,88.4615384615384,27,10676,88.8888888888888,10,8995,80.1398601398601,1431,4704731,2,9.14E-06,0.006642978526186
14543,patronymic,JJ,3,"0,2,1",{(pater)(nym)}>ic>,73.076923076923,27,10676,84.6153846153846,14,72688,66.6337611056268,1014,1472797,2,2.78E-05,0.006334002780782
14544,patronymics,NN,3,"0,2,1",{(pater)(nym)}>ic>,73.076923076923,27,10676,84.6153846153846,14,72688,66.6337611056268,1014,1472797,2,2.78E-05,0.006334002780782
14588,pawnbrokers,NN,3,"0,2,1",{(pawn)}{(broke)}>er>,100,3,2333,81.8181818181818,12,49922,59.8328200615926,2274,4569119,2,3.55E-05,0.025027035377723
14622,peacemakers,NN,3,"0,2,1",{(peace)}{(make)}>er>,55.5555555555555,10,49197,28.2051282051282,40,1073485,32.1161460624725,2274,4569119,2,3.55E-05,0.025027035377723
14645,peashooters,NN,3,"0,2,1",{(pea)}{(shoot)}>er>,100,7,7267,100,9,47015,74.307083150022,2274,4569119,2,3.55E-05,0.025027035377723
14698,pedicurist,NN,3,"0,2,1",{(podo)(cure)}>ist>,93.75,17,13943,90,11,13857,91.1062906724512,462,382916,3,6.27E-05,0.003707708944848
14699,pedicurists,NN,3,"0,2,1",{(podo)(cure)}>ist>,93.75,17,13943,90,11,13857,91.1062906724512,462,382916,3,6.27E-05,0.003707708944848
14802,pacemakers,NN,3,"0,2,1",{(pace)}{(make)}>er>,66.6666666666666,4,11017,35.8974358974359,40,1073485,34.2718873735151,2274,4569119,2,3.55E-05,0.025027035377723
14803,pacesetters,NN,3,"0,2,1",{(pace)}{(set)}>er>,100,4,11017,73.9130434782608,24,474416,46.7223933128024,2274,4569119,2,3.55E-05,0.025027035377723
14851,painkillers,NN,3,"0,2,1",{(pain)}{(kill)}>er>,75,9,50428,37.5,9,154454,36.6036075670919,2274,4569119,2,3.55E-05,0.025027035377723
14887,paleographic,JJ,3,"0,2,1",{(paleo)(graph)>ic>},75,5,678,80.8695652173913,116,198105,77.9861796643632,1014,1472797,2,2.78E-05,0.006334002780782
14908,pallbearers,NN,3,"0,2,1",{(pall)}{(bear)}>er>,33.3333333333333,4,236,68.4210526315789,20,47580,56.6212054553453,2274,4569119,2,3.55E-05,0.025027035377723
14993,panhandler,NN,3,"0,2,1",{(pan)}{(handle)}>er>,55.5555555555555,10,14218,66.6666666666666,10,96192,48.8341399032116,2274,4569119,2,3.55E-05,0.025027035377723
14994,panhandlers,NN,3,"0,2,1",{(pan)}{(handle)}>er>,55.5555555555555,10,14218,66.6666666666666,10,96192,48.8341399032116,2274,4569119,2,3.55E-05,0.025027035377723
15048,paperhanger,NN,3,"0,2,1",{(paper)}{(hang)}>er>,87.5,17,130502,78.5714285714285,15,40346,76.4628244610646,2274,4569119,2,3.55E-05,0.025027035377723
15049,paperhangers,NN,3,"0,2,1",{(paper)}{(hang)}>er>,87.5,17,130502,78.5714285714285,15,40346,76.4628244610646,2274,4569119,2,3.55E-05,0.025027035377723
15052,paperweights,NN,3,"0,2,1",{(paper)}{(weigh)>t>},50,17,130502,30.4347826086956,24,56346,39.5833333333333,49,133535,1,2.25E-05,0.000463463618106
15065,parabolas,NN,3,"0,2,1",{(para)(bol)>a>},51.6129032258064,32,98380,63.6363636363636,12,4979,55,61,89636,1,2.23E-05,0.000308975745404
